83,16400,7354.17,-17231.1,9876.93
84,16600,8342.71,-17330.8,8988.06
85,16800,9276.7,-17313.1,8036.44
86,17000,10156.7,-17199,7042.31
87,17200,11059.9,-17121,6061.1
88,17400,11829.9,-16836.8,5006.91
89,17600,12633.1,-16601.8,3968.72
90,17800,13326.3,-16221.4,2895.06
91,18000,14015.8,-15837,1821.14
92,18200,14572.9,-15305.5,732.54
93,18400,15148.7,-14796.1,-352.601
94,18600,15648.5,-14210.5,-1438.03
95,18800,16051.9,-13538.8,-2513.14
96,19000,16498.6,-12900.6,-3598.06
97,19200,16806.2,-12148.7,-4657.56
98,19400,16985.5,-11307.3,-5678.29
99,19600,17177.6,-10476.4,-6701.13
100,19800,17273.7,-9586.29,-7687.38
101,20000,17307.8,-8662.15,-8645.61
102,20200,17252.2,-7694.39,-9557.83
103,20400,17169.8,-6714.77,-10455
104,20600,17026.7,-5708.92,-11317.8
105,20800,16763.6,-4662.83,-12100.8
106,21000,16482.9,-3612.06,-12870.8
107,21200,16104.7,-2539.21,-13565.5
108,21400,15642.1,-1455.7,-14186.4
109,21600,15179,-372.2,-14806.8
110,21800,14636.8,716.123,-15352.9
111,22000,14008.5,1799.73,-15808.2
112,22200,13304.3,2868.86,-16173.2
113,22400,12590.1,3932.54,-16522.6
114,22600,11855.9,4993.74,-16849.6
115,22800,11051.1,6030.26,-17081.4
116,23000,10168.7,7022.49,-17191.2
117,23200,9288.09,8015.38,-17303.5
118,23400,8350.64,8962.21,-17312.9
119,23600,7382.22,9875.67,-17257.9
120,23800,6388.96,10757.8,-17146.7
121,24000,5350.52,11559,-16909.6
122,24200,4309.51,12347.7,-16657.3
123,24400,3253.73,13100.5,-16354.2
124,24600,2171.99,13737.9,-15909.8
125,24800,1097.67,14428.8,-15526.4
126,25000,9.55283,14985.3,-14994.8
127,25200,-1079.46,15530.5,-14451.1
128,25400,-2163.59,15980,-13816.4
129,25600,-3231.81,16332,-13100.2
130,25800,-4299.54,16685.2,-12385.7
131,26000,-5338.06,16923.6,-11585.5
132,26200,-6373.3,17149.7,-10776.4
133,26400,-7365.68,17258.1,-9892.39
134,26600,-8344.15,17333.8,-8989.62
135,26800,-9259.97,17281.9,-8021.95
136,27000,-10176.4,17232.4,-7055.99
137,27200,-11027.8,17071.2,-6043.46
138,27400,-11836.8,16846.6,-5009.85
139,27600,-12613.4,16576,-3962.54
140,27800,-13352.9,16253.8,-2900.84
141,28000,-14033.2,15856.6,-1823.4
142,28200,-14606.2,15340.4,-734.213
143,28400,-15160.3,14807.4,352.869
144,28600,-15687.5,14245.9,1441.61
145,28800,-16122.1,13598,2524.13
146,29000,-16467.4,12876.1,3591.25
147,29200,-16797.1,12142.1,4655.04
148,29400,-16977.9,11302.1,5675.72
149,29600,-17182.6,10479.5,6703.1
150,29800,-17273.1,9586,7687.14
151,30000,-17286.7,8651.63,8635.1
152,30200,-17236.2,7687.24,9548.95
153,30400,-17196.8,6725.36,10471.5
154,30600,-16971.9,5690.54,11281.3
155,30800,-16789,4669.9,12119.1
156,31000,-16434.9,3601.54,12833.4
157,31200,-16091.6,2537.15,13554.5
158,31400,-15692,1460.35,14231.7
159,31600,-15178.1,372.178,14805.9
160,31800,-14646.6,-716.601,15363.2
161,32000,-13997.9,-1798.37,15796.2
162,32200,-13355.7,-2879.94,16235.6
163,32400,-12624.4,-3943.27,16567.7
164,32600,-11861.9,-4996.28,16858.2
165,32800,-11056.1,-6032.96,17089
166,33000,-10173.8,-7026.03,17199.9
167,33200,-9272.33,-8001.78,17274.1
168,33400,-8376.43,-8989.9,17366.3
169,33600,-7368.8,-9857.71,17226.5
170,33800,-6398.77,-10774.3,17173.1
171,34000,-5363.04,-11586.1,16949.1
172,34200,-4309.51,-12347.7,16657.3
173,34400,-3257.19,-13114.4,16371.6
174,34600,-2180.76,-13793.3,15974.1
175,34800,-1094.66,-14389.3,15483.9
176,35000,-9.5612,-14998.4,15008
177,35200,1077.45,-15501.7,14424.3
178,35400,2160.86,-15959.8,13798.9
179,35600,3235.19,-16349.1,13113.9
180,35800,4294.23,-16664.6,12370.4
181,36000,5337.12,-16920.6,11583.5
182,36200,6355.39,-17101.5,10746.1
183,36400,7363.55,-17253.1,9889.52
184,36600,8328.81,-17301.9,8973.09
185,36800,9256.6,-17275.6,8019.03
186,37000,10168.2,-17218.6,7050.32
187,37200,10997.2,-17023.9,6026.72
188,37400,11846.7,-16860.8,5014.05
189,37600,12605.8,-16565.9,3960.12
190,37800,13325.9,-16220.9,2894.97
191,38000,14014.1,-15835,1820.92
192,38200,14624.4,-15359.6,735.129
193,38400,15191.9,-14838.3,-353.604
194,38600,15661.2,-14222,-1439.19
195,38800,16119.6,-13595.9,-2523.74
196,39000,16473.2,-12880.7,-3592.53
197,39200,16761,-12116,-4645.02
198,39400,16958,-11288.9,-5669.08
199,39600,17156.5,-10463.6,-6692.92
200,39800,17249.9,-9573.09,-7676.79
201,40000,17304.5,-8660.51,-8643.97
202,40200,17282.1,-7707.7,-9574.37
203,40400,17129.5,-6699.03,-10430.5
204,40600,16994.5,-5698.13,-11296.4
205,40800,16764.5,-4663.08,-12101.4
206,41000,16486.7,-3612.88,-12873.8
207,41200,16066.7,-2533.22,-13533.5
208,41400,15636.8,-1455.21,-14181.6
209,41600,15151.9,-371.535,-14780.3
210,41800,14608.2,714.726,-15323
211,42000,14001,1798.77,-15799.8
212,42200,13332.5,2874.93,-16207.4
213,42400,12630.4,3945.15,-16575.6
214,42600,11869.5,4999.46,-16868.9
215,42800,11048.8,6029.02,-17077.9
216,43000,10196.7,7041.83,-17238.5
217,43200,9274.99,8004.08,-17279.1
218,43400,8368.54,8981.42,-17350
219,43600,7381.66,9874.92,-17256.6
220,43800,6372.83,10730.6,-17103.4
221,44000,5355.1,11568.9,-16924
222,44200,4307.2,12341.1,-16648.3
223,44400,3255.4,13107.2,-16362.6
224,44600,2182.38,13803.5,-15985.9
225,44800,1096.79,14417.3,-15514.1
226,45000,9.55635,14990.8,-15000.4
227,45200,-1076.91,15493.9,-14417
228,45400,-2161.48,15964.4,-13802.9
229,45600,-3236.99,16358.2,-13121.2
230,45800,-4308.33,16719.3,-12411
231,46000,-5344.07,16942.6,-11598.6
232,46200,-6331.74,17037.9,-10706.1
233,46400,-7349.21,17219.5,-9870.27
234,46600,-8324.03,17292,-8967.94
235,46800,-9282.28,17323.5,-8041.27
236,47000,-10161,17206.3,-7045.3
237,47200,-11041.4,17092.3,-6050.92
238,47400,-11835.4,16844.6,-5009.25
239,47600,-12606.2,16566.4,-3960.25
240,47800,-13353.7,16254.7,-2901.01
241,48000,-13939.3,15750.5,-1811.2
242,48200,-14617.1,15351.9,-734.762
243,48400,-15180.9,14827.5,353.348
244,48600,-15626.5,14190.5,1436.01
245,48800,-16072,13555.7,2516.29
246,49000,-16424.9,12842.9,3581.99
247,49200,-16776.7,12127.3,4649.38
248,49400,-16979.8,11303.4,5676.36
249,49600,-17151,10460.2,6690.79
250,49800,-17285,9592.59,7692.42
251,50000,-17303.8,8660.16,8643.62
252,50200,-17306.6,7718.63,9587.94
253,50400,-17167.8,6714,10453.8
254,50600,-16999.5,5699.81,11299.7
255,50800,-16816.4,4677.51,12138.9
256,51000,-16438.4,3602.31,12836.1
257,51200,-16047,2530.12,13516.9
258,51400,-15654.2,1456.83,14197.4
259,51600,-15166.4,371.89,14794.5
260,51800,-14627.5,-715.669,15343.2
261,52000,-14018.2,-1800.98,15819.2
262,52200,-13366.1,-2882.19,16248.3
263,52400,-12641,-3948.45,16589.4
264,52600,-11878.8,-5003.38,16882.1
265,52800,-11071.2,-6041.2,17112.4
266,53000,-10165.5,-7020.32,17185.9
267,53200,-9276.94,-8005.76,17282.7
268,53400,-8332.02,-8942.23,17274.2
269,53600,-7371.53,-9861.38,17232.9
270,53800,-6389.01,-10757.9,17146.9
271,54000,-5354.14,-11566.8,16921
272,54200,-4314.88,-12363.1,16678
273,54400,-3252.73,-13096.4,16349.2
274,54600,-2174.51,-13753.8,15928.3
275,54800,-1099.92,-14458.4,15558.3
276,55000,-9.54374,-14971,14980.6
277,55200,1078.48,-15516.5,14438.1
278,55400,2157.37,-15934,13776.7
279,55600,3236.77,-16357.1,13120.3
280,55800,4300.89,-16690.4,12389.5
281,56000,5337.8,-16922.8,11585
282,56200,6368.6,-17137,10768.4
283,56400,7371.97,-17272.8,9900.84
284,56600,8328.2,-17300.6,8972.44
285,56800,9284.54,-17327.8,8043.23
286,57000,10149.9,-17187.5,7037.61
287,57200,11053.1,-17110.4,6057.32
288,57400,11822.2,-16825.9,5003.68
289,57600,12578.7,-16530.4,3951.63
290,57800,13327.4,-16222.7,2895.3
291,58000,13983.7,-15800.7,1816.97
292,58200,14601.2,-15335.2,733.962
293,58400,15135.1,-14782.8,-352.283
294,58600,15645.8,-14208,-1437.78
295,58800,16092,-13572.6,-2519.42
296,59000,16464.8,-12874.1,-3590.68
297,59200,16781.9,-12131.1,-4650.81
298,59400,16999,-11316.2,-5682.79
299,59600,17208.2,-10495.1,-6713.1
300,59800,17275.2,-9587.14,-7688.06
301,60000,17276,-8646.27,-8629.75
302,60200,17249,-7692.97,-9556.06
303,60400,17146.5,-6705.66,-10440.8
304,60600,16995.2,-5698.37,-11296.9
305,60800,16777.3,-4666.63,-12110.6
306,61000,16433.4,-3601.2,-12832.2
307,61200,16104.8,-2539.23,-13565.6
308,61400,15675.5,-1458.81,-14216.7
309,61600,15200.5,-372.728,-14827.8
310,61800,14628.5,715.718,-15344.2
311,62000,13984.3,1796.63,-15780.9
312,62200,13291.8,2866.16,-16158
313,62400,12596.7,3934.6,-16531.3
314,62600,11856.1,4993.85,-16850
315,62800,11060.6,6035.44,-17096.1
316,63000,10186.8,7035,-17221.8
317,63200,9286.95,8014.4,-17301.3
318,63400,8334.44,8944.83,-17279.3
319,63600,7390.76,9887.09,-17277.9
320,63800,6369.38,10724.8,-17094.2
321,64000,5353.76,11566,-16919.8
322,64200,4308.82,12345.8,-16654.6
323,64400,3237.68,13035.9,-16273.5
324,64600,2173.66,13748.4,-15922
325,64800,1099.81,14456.9,-15556.7
326,65000,9.53414,14956,-14965.5
327,65200,-1076.83,15492.8,-14416
328,65400,-2163.2,15977.1,-13813.9
329,65600,-3227.05,16307.9,-13080.9
330,65800,-4281.07,16613.5,-12332.4
331,66000,-5334.53,16912.4,-11577.9
332,66200,-6335.35,17047.6,-10712.2
333,66400,-7359.75,17244.2,-9884.42
334,66600,-8313.61,17270.3,-8956.71
335,66800,-9257.84,17277.9,-8020.1
336,67000,-10160.5,17205.4,-7044.94
337,67200,-11011,17045.2,-6034.26
338,67400,-11837.4,16847.4,-5010.09
339,67600,-12573.9,16524,-3950.11
340,67800,-13309.1,16200.4,-2891.31
341,68000,-14014.9,15835.9,-1821.02
342,68200,-14606.3,15340.5,-734.217
343,68400,-15190.6,14837,353.575
344,68600,-15655.9,14217.2,1438.7
345,68800,-16089.4,13570.4,2519.01
346,69000,-16474.1,12881.4,3592.72
347,69200,-16749.6,12107.7,4641.86
348,69400,-16966.4,11294.5,5671.9
349,69600,-17166.4,10469.6,6696.77
350,69800,-17234.4,9564.49,7669.89
351,70000,-17327.6,8672.06,8655.5
352,70200,-17277.5,7705.67,9571.84
353,70400,-17162.8,6712.04,10450.7
354,70600,-16974.4,5691.37,11283
355,70800,-16766.3,4663.57,12102.7
356,71000,-16432.3,3600.96,12831.3
357,71200,-16087.1,2536.43,13550.6
358,71400,-15643.2,1455.8,14187.4
359,71600,-15181.8,372.269,14809.5
360,71800,-14621.7,-715.387,15337.1
361,72000,-13992.3,-1797.66,15790
362,72200,-13362,-2881.31,16243.4
363,72400,-12615.2,-3940.39,16555.6
364,72600,-11847.7,-4990.29,16838
365,72800,-11031.8,-6019.7,17051.5
366,73000,-10172.7,-7025.27,17198
367,73200,-9299.95,-8025.62,17325.6
368,73400,-8343.41,-8954.46,17297.9
369,73600,-7370.03,-9859.36,17229.4
370,73800,-6373.93,-10732.5,17106.4
371,74000,-5360.23,-11580,16940.2
372,74200,-4320.38,-12378.9,16699.3
373,74400,-3246.97,-13073.2,16320.2
374,74600,-2177.33,-13771.6,15949
375,74800,-1095.49,-14400.1,15495.6
376,75000,-9.56318,-15001.5,15011.1
377,75200,1077.7,-15505.2,14427.5
378,75400,2161.47,-15964.3,13802.8
379,75600,3234.21,-16344.1,13109.9
380,75800,4286.37,-16634.1,12347.7
381,76000,5336.15,-16917.5,11581.4
382,76200,6360.51,-17115.3,10754.7
383,76400,7356.75,-17237.1,9880.39
384,76600,8325.93,-17295.9,8969.99
385,76800,9246.18,-17256.2,8010
386,77000,10166.7,-17216,7049.27
387,77200,11013.7,-17049.5,6035.76
388,77400,11835.3,-16844.5,5009.21
389,77600,12608,-16568.9,3960.84
390,77800,13345.3,-16244.5,2899.19
391,78000,14002.8,-15822.2,1819.45
392,78200,14603.9,-15338,734.097
393,78400,15149.6,-14797,-352.62
394,78600,15685.6,-14244.2,-1441.44
395,78800,16051.6,-13538.5,-2513.09
396,79000,16420.5,-12839.5,-3581.03
397,79200,16761,-12116,-4645.02
398,79400,16992.3,-11311.7,-5680.53
399,79600,17127.7,-10446,-6681.69
400,79800,17226.6,-9560.19,-7666.45
401,80000,17302.2,-8659.39,-8642.85
402,80200,17258,-7696.98,-9561.05
403,80400,17177.7,-6717.88,-10459.8
404,80600,16985.2,-5695.02,-11290.2
405,80800,16766.9,-4663.74,-12103.2
406,81000,16414.8,-3597.13,-12817.6
407,81200,16082.9,-2535.78,-13547.2
408,81400,15679.6,-1459.19,-14220.4
409,81600,15116.6,-370.669,-14745.9
410,81800,14628.3,715.708,-15344
411,82000,14009.7,1799.89,-15809.6
412,82200,13330,2874.41,-16204.4
413,82400,12590.9,3932.81,-16523.7
414,82600,11848.8,4990.74,-16839.5
415,82800,11043.2,6025.93,-17069.1
416,83000,10170.7,7023.85,-17194.5
417,83200,9268.43,7998.42,-17266.9
418,83400,8355.83,8967.79,-17323.6
419,83600,7385.33,9879.83,-17265.2
420,83800,6374.66,10733.7,-17108.4
421,84000,5353.47,11565.4,-16918.9
422,84200,4303.59,12330.8,-16634.4
423,84400,3246.49,13071.3,-16317.8
424,84600,2177.62,13773.4,-15951.1
425,84800,1097.48,14426.3,-15523.8
426,85000,9.56046,14997.3,-15006.8
427,85200,-1075.39,15472,-14396.6
428,85400,-2164.3,15985.2,-13820.9
429,85600,-3223.73,16291.2,-13067.4
430,85800,-4297.45,16677.1,-12379.6
431,86000,-5342.45,16937.5,-11595.1
432,86200,-6352.85,17094.6,-10741.8
433,86400,-7360.98,17247,-9886.07
434,86600,-8317.08,17277.5,-8960.46
435,86800,-9264.57,17290.5,-8025.93
436,87000,-10181.5,17241.1,-7059.53
437,87200,-11038.2,17087.4,-6049.19
438,87400,-11809.8,16808.3,-4998.45
439,87600,-12606.2,16566.4,-3960.25
440,87800,-13351.4,16251.9,-2900.51
441,88000,-13993.2,15811.4,-1818.2
442,88200,-14596.4,15330.1,-733.718
443,88400,-15184.6,14831.2,353.436
444,88600,-15661,14221.8,1439.18
445,88800,-16116.2,13593,2523.21
446,89000,-16428.4,12845.7,3582.75
447,89200,-16797,12142,4655.02
448,89400,-16957.4,11288.5,5668.87
449,89600,-17154.9,10462.6,6692.3
450,89800,-17244.1,9569.88,7674.22
451,90000,-17244.9,8630.71,8614.22
452,90200,-17257.2,7696.62,9560.6
453,90400,-17194.5,6724.45,10470.1
454,90600,-16973.8,5691.18,11282.6
455,90800,-16797.9,4672.37,12125.6
456,91000,-16459.6,3606.95,12852.7
457,91200,-16082.2,2535.67,13546.5
458,91400,-15626.3,1454.23,14172.1
459,91600,-15163.1,371.809,14791.2
460,91800,-14629.2,-715.754,15345
461,92000,-13985.9,-1796.82,15782.7
462,92200,-13350.9,-2878.9,16229.8
463,92400,-12602.5,-3936.43,16538.9
464,92600,-11843.4,-4988.5,16831.9
465,92800,-11024.2,-6015.56,17039.7
466,93000,-10170,-7023.4,17193.4
467,93200,-9247.67,-7980.5,17228.2
468,93400,-8361.75,-8974.14,17335.9
469,93600,-7377.21,-9868.97,17246.2
470,93800,-6372.66,-10730.3,17103
471,94000,-5349.57,-11557,16906.5
472,94200,-4314.65,-12362.5,16677.2
473,94400,-3257.57,-13115.9,16373.5
474,94600,-2176.83,-13768.4,15945.3
475,94800,-1097.81,-14430.6,15528.4
476,95000,-9.54112,-14966.9,14976.5
477,95200,1080.97,-15552.4,14471.4
478,95400,2155.45,-15919.8,13764.4
479,95600,3233.62,-16341.1,13107.5
480,95800,4290.69,-16650.9,12360.2
481,96000,5317.22,-16857.5,11540.3
482,96200,6361.78,-17118.7,10756.9
483,96400,7328.48,-17170.9,9842.42
484,96600,8324.96,-17293.9,8968.94
485,96800,9251.7,-17266.5,8014.78
486,97000,10173.5,-17227.5,7053.96
487,97200,11007.9,-17040.5,6032.59
488,97400,11808.1,-16805.8,4997.7
489,97600,12612.4,-16574.6,3962.2
490,97800,13331.2,-16227.3,2896.11
491,98000,13994.6,-15812.9,1818.38
492,98200,14585.6,-15318.8,733.176
493,98400,15168.9,-14815.9,-353.071
494,98600,15640.1,-14202.9,-1437.26
495,98800,16070.2,-13554.2,-2516.01
496,99000,16450.2,-12862.7,-3587.51
497,99200,16751.9,-12109.4,-4642.5
498,99400,16958.9,-11289.5,-5669.4
499,99600,17161,-10466.3,-6694.69
500,99800,17267.2,-9582.69,-7684.49
501,100000,17336.2,-8676.38,-8659.81
502,100200,17249.5,-7693.19,-9556.34
503,100400,17142.4,-6704.09,-10438.4
504,100600,16969.8,-5689.85,-11280
505,100800,16722.6,-4651.42,-12071.2
506,101000,16458,-3606.61,-12851.4
507,101200,16104.4,-2539.16,-13565.2
508,101400,15683.8,-1459.58,-14224.2
509,101600,15130.1,-371,-14759.1
510,101800,14598.8,714.262,-15313
511,102000,13977.5,1795.75,-15773.3
512,102200,13326.9,2873.73,-16200.6
513,102400,12602,3936.28,-16538.3
514,102600,11851,4991.7,-16842.7
515,102800,11011.3,6008.5,-17019.8
516,103000,10160.8,7017.03,-17177.8
517,103200,9275.52,8004.53,-17280.1
518,103400,8338.98,8949.71,-17288.7
519,103600,7369.56,9858.74,-17228.3
520,103800,6380.98,10744.4,-17125.3
521,104000,5354.64,11567.9,-16922.6
522,104200,4317.45,12370.5,-16688
523,104400,3252.93,13097.2,-16350.2
524,104600,2178.26,13777.5,-15955.8
525,104800,1096.48,14413.1,-15509.6
526,105000,9.5484,14978.3,-14987.9
527,105200,-1075.56,15474.4,-14398.9
528,105400,-2158.89,15945.3,-13786.4
529,105600,-3232.62,16336.1,-13103.5
530,105800,-4302,16694.7,-12392.7
531,106000,-5332.51,16906,-11573.5
532,106200,-6350.26,17087.7,-10737.4
533,106400,-7364.28,17254.8,-9890.5
534,106600,-8324.3,17292.5,-8968.24
535,106800,-9218.73,17205,-7986.22
536,107000,-10155.8,17197.5,-7041.71
537,107200,-11020.7,17060.4,-6039.61
538,107400,-11851.8,16868,-5016.22
539,107600,-12606.4,16566.7,-3960.32
540,107800,-13291.3,16178.8,-2887.46
541,108000,-13948.3,15760.6,-1812.36
542,108200,-14583.4,15316.5,-733.068
543,108400,-15146.1,14793.6,352.54
544,108600,-15658.9,14219.9,1438.98
545,108800,-16080.5,13562.9,2517.61
546,109000,-16480,12886,3594.01
547,109200,-16752,12109.5,4642.53
548,109400,-16985.4,11307.1,5678.23
549,109600,-17148.5,10458.7,6689.79
550,109800,-17207.2,9549.39,7657.78
551,110000,-17315.8,8666.17,8649.62
552,110200,-17279.6,7706.61,9573.01
553,110400,-17162,6711.74,10450.3
554,110600,-16955.1,5684.92,11270.2
555,110800,-16761.3,4662.19,12099.1
556,111000,-16444.8,3603.7,12841.1
557,111200,-16074.2,2534.4,13539.8
558,111400,-15611.8,1452.88,14158.9
559,111600,-15147.9,371.439,14776.5
560,111800,-14614.9,-715.054,15330
561,112000,-13995.5,-1798.06,15793.5
562,112200,-13302.4,-2868.44,16170.8
563,112400,-12649.3,-3951.04,16600.3
564,112600,-11860.4,-4995.65,16856
565,112800,-11014.6,-6010.31,17024.9
566,113000,-10182.5,-7032,17214.5
567,113200,-9283.57,-8011.48,17295.1
568,113400,-8356.76,-8968.78,17325.5
569,113600,-7371.35,-9861.12,17232.5
570,113800,-6380.52,-10743.6,17124.1
571,114000,-5355.67,-11570.2,16925.8
572,114200,-4299.9,-12320.2,16620.1
573,114400,-3255.38,-13107.1,16362.5
574,114600,-2177.22,-13771,15948.2
575,114800,-1097.5,-14426.5,15524
576,115000,-9.53812,-14962.2,14971.7
577,115200,1076.78,-15492.1,14415.3
578,115400,2155.09,-15917.2,13762.1
579,115600,3231.83,-16332.1,13100.3
580,115800,4280.89,-16612.8,12331.9
581,116000,5339.64,-16928.6,11589
582,116200,6364.31,-17125.5,10761.2
583,116400,7361.56,-17248.4,9886.84
584,116600,8308.18,-17259.1,8950.87
585,116800,9244.89,-17253.8,8008.89
586,117000,10176.9,-17233.2,7056.33
587,117200,10986.5,-17007.4,6020.85
588,117400,11814.1,-16814.3,5000.23
589,117600,12571.5,-16520.8,3949.35
590,117800,13337.5,-16235,2897.5
591,118000,13959.1,-15772.9,1813.78
592,118200,14621.6,-15356.6,734.985
593,118400,15143.8,-14791.3,-352.486
594,118600,15643.6,-14206,-1437.57
595,118800,16077,-13559.9,-2517.07
596,119000,16395.6,-12820,-3575.6
597,119200,16736.3,-12098.1,-4638.17
598,119400,17001.4,-11317.8,-5683.58
599,119600,17118.8,-10440.6,-6678.23
600,119800,17308.8,-9605.81,-7703.03
601,120000,17323.1,-8669.84,-8653.28
602,120200,17309.2,-7719.82,-9589.42
603,120400,17135.5,-6701.35,-10434.1
604,120600,16950.2,-5683.26,-11266.9
605,120800,16753.3,-4659.97,-12093.3
606,121000,16482.3,-3611.92,-12870.4
607,121200,16066.6,-2533.2,-13533.4
608,121400,15667.3,-1458.05,-14209.3
609,121600,15183.8,-372.318,-14811.5
610,121800,14555.7,712.157,-15267.9
611,122000,13979.6,1796.02,-15775.6
612,122200,13344,2877.42,-16221.4
613,122400,12620.5,3942.06,-16562.6
614,122600,11815.1,4976.55,-16791.6
615,122800,11019.9,6013.19,-17033
616,123000,10166,7020.6,-17186.6
617,123200,9266.86,7997.06,-17263.9
618,123400,8341.6,8952.52,-17294.1
619,123600,7356.77,9841.62,-17198.4
620,123800,6387.25,10754.9,-17142.2
621,124000,5338.94,11534,-16872.9
622,124200,4322.67,12385.4,-16708.1
623,124400,3246.33,13070.7,-16317
624,124600,2171.88,13737.1,-15909
625,124800,1095.54,14400.8,-15496.3
626,125000,9.53808,14962.1,-14971.7
627,125200,-1078.9,15522.6,-14443.7
628,125400,-2154.82,15915.2,-13760.3
629,125600,-3234.38,16345,-13110.6
630,125800,-4278.01,16601.6,-12323.6
631,126000,-5336.09,16917.4,-11581.3
632,126200,-6355.07,17100.6,-10745.6
633,126400,-7337.27,17191.5,-9854.23
634,126600,-8323.05,17289.9,-8966.88
635,126800,-9287.11,17332.6,-8045.45
636,127000,-10159.3,17203.5,-7044.14
637,127200,-10998.3,17025.6,-6027.29
638,127400,-11824.5,16829.1,-5004.63
639,127600,-12588.8,16543.6,-3954.8
640,127800,-13302.9,16192.9,-2889.97
641,128000,-13996.7,15815.4,-1818.66
642,128200,-14607.5,15341.8,-734.276
643,128400,-15129.1,14777,352.144
644,128600,-15618.7,14183.4,1435.28
645,128800,-16047.9,13535.4,2512.51
646,129000,-16381.9,12809.3,3572.62
647,129200,-16726.6,12091.1,4635.5
648,129400,-16982.3,11305.1,5677.19
649,129600,-17139.2,10453.1,6686.19
650,129800,-17236.3,9565.58,7670.77
651,130000,-17284.1,8650.29,8633.77
652,130200,-17251.5,7694.07,9557.43
653,130400,-17102.2,6688.36,10413.9
654,130600,-16991.4,5697.09,11294.3
655,130800,-16738.8,4655.92,12082.8
656,131000,-16452.8,3605.47,12847.4
657,131200,-16103.6,2539.04,13564.5
658,131400,-15631.9,1454.75,14177.1
659,131600,-15151.3,371.521,14779.8
660,131800,-14619,-715.255,15334.3
661,132000,-13997.7,-1798.34,15796
662,132200,-13312.5,-2870.62,16183.1
663,132400,-12607.8,-3938.1,16545.9
664,132600,-11827.2,-4981.65,16808.8
665,132800,-11007.7,-6006.54,17014.2
666,133000,-10178,-7028.91,17206.9
667,133200,-9275.23,-8004.29,17279.5
